;artist.hotttnesss;bars_confidence;bars_start;beats_confidence;beats_start;duration;end_of_fade_in;familiarity;key_confidence;latitude;mode_confidence;release.id;song.hotttnesss;start_of_fade_out;tatums_confidence;tatums_start;tempo;terms_freq;time_signature_confidence;year;spotify_popularity;target_h
4205;0.574497026;571;1.4358;753;0.17861;311.30077;0;0.796420044;433;33.74831;768;294877;0.627494854;303.531;559;0.17861;94.904;0.946580686;575;1998;NA;0.627494854
4207;0.547506775;66;0.55987;278;0.27456;79.51628;0;0.731208047;631;34.05349;505;729456;NA;79.516;0;0.1319;190.6;1;581;1981;0.31;0.31
4208;0.30285542;93;1.15268;815;0.22812;191.89506;0;0.582365879;359;37.1573567501336;321;810204;NA;189.463;1;0.22812;130.149;0.850743174;467;0;0;0
4211;0.217993638;176;3.01416;362;2.10935;229.61587;2.897;0.314412069;339;37.1573567501336;546;227290;NA;222.18;75;1.5397;78.109;0.989200603;536;0;0;0
4213;0.383140731;254;2.2215;477;0.99662;199.13098;4.394;0.487445648;585;37.1573567501336;464;585771;NA;189.568;112;0.39648;49.565;0.957775785;0;0;0.06;0.06
4214;0.387635478;0.09;0.55401;912;0.55401;121.91302;0.38;0.545435239;763;40.99471;0.52;233525;NA;119.496;273;0.26818;102.769;0.985679067;1;0;0;0
4215;0.393622172;0.02;1.40952;651;0.81134;455.02649;438;0.448025346;684;37.1573567501336;964;536681;0.239629098;443.71;607;0.51075;100.148;0.954042931;1;0;NA;0.239629098
4216;0.328826085;0.05;0.07965;416;0.07965;233.53424;0.34;0.438738148;154;37.1573567501336;459;247869;NA;219.481;266;0.07965;137.496;0.993697163;966;0;0.01;0.01
4217;0.35045449;28;0.2568;949;0.2568;265.37751;218;0.517968446;496;44.7272;342;496170;0.215080319;259.268;808;0.2568;147.882;0.997872629;0.4;0;0;0.215080319
4218;0.427479242;208;0.81175;761;0.37885;202.91873;3.454;0.596184927;512;37.1573567501336;472;480803;0.541551998;183.13;126;0.1624;130.955;0.921677475;708;1993;NA;0.541551998
4219;0.472281211;106;1.2107;774;0.61666;297.66485;0;0.632130913;686;34.05349;458;290940;0.669413098;289.675;1;0.61666;106.802;1;1;1996;0.27;0.669413098
4220;0.908202619;27;0.86057;752;0.3407;190.4322;142;0.917863906;83;13.11199;524;816734;0.470792085;183.391;1;0.16712;116.012;1;927;0;NA;0.470792085
4222;0.370747684;128;1.48154;475;0.35467;189.88363;427;0.533724477;679;37.1573567501336;577;240234;0.22979948;185.429;652;0.07277;106.449;1;603;0;0.02;0.22979948
4223;0.536862274;348;385;494;385;213.13261;0;0.69297934;0;37.1573567501336;0;110009;0.48306456;208.922;483;0.07646;100.567;1;82;2007;0.02;0.48306456
4225;0;849;0.41839;849;0.41839;191.42485;292;0.019630888;0.7;37.1573567501336;626;821363;0;184.715;422;0.41839;113.01;1;0;0;NA;0
4226;0.542175166;91;0.75592;582;0.27159;187.03628;0.13;0.772292647;396;37.1573567501336;0.37;670639;NA;183.211;384;0.27159;114.318;1;1;0;0.02;0.02
4227;0.379491424;186;1.61072;417;1.12705;976.56118;3.39;0.427298293;432;42.31256;317;293804;0;970.641;122;1.12705;127.579;1;457;0;0.05;0
4228;0.490079584;302;0.10458;1;0.10458;206.94159;73;0.776598968;5;40.71455;203;1537;0.544514002;203.395;1;0.10458;112.77;0.947907239;806;2004;0.15;0.544514002
4229;0.466775622;44;0.40338;405;0.40338;166.26893;0.18;0.690080124;169;37.1573567501336;415;38767;0.304169503;162.458;0.3;0.06068;70.778;1;0;0;NA;0.304169503
4230;0.313647771;639;12.67144;372;0.18411;148.79302;0.16;0.425883322;782;39.14465;701;245315;0;145.334;265;0.18411;40.875;1;0;0;0.06;0
4231;0.401209642;134;0.93233;0.51;0.4149;243.722;2.038;0.55669334;609;37.1573567501336;659;27316;0.304169503;229.663;165;0.15166;116.123;0.943671698;968;2001;0.03;0.304169503
4232;0.357663448;24;1.58583;766;0.41705;159.60771;392;0.551311117;802;48.39023;654;123341;NA;146.326;0.81;0.41705;103.005;0.978815243;648;1995;0.17;0.17
4233;0.578993549;0.96;0.2548;0.96;0.2548;232.48934;206;0.81195304;759;51.11655;704;52356;NA;223.893;1;0.2548;85.006;0.952578423;0;2004;0.24;0.24
4234;0;115;1.32565;751;0.12428;203.4673;0;0.197460842;468;37.1573567501336;543;358474;0.296758334;195.164;758;0.12428;99.995;1;394;0;NA;0.296758334
4236;0.451219237;101;2.0131;0;0.65762;252.83873;444;0.640757317;832;37.1573567501336;675;281753;0.667506139;247.188;386;0.13877;87.495;1;785;1995;0.14;0.667506139
4241;0.447935481;357;0.4967;663;0.18433;213.34159;0;0.636423645;601;43.64856;713;129671;0.473346541;202.739;571;0.02853;189.068;1;618;2005;NA;0.473346541
4242;0.393292711;88;0.32967;753;0.32967;349.72689;241;0.570900104;495;34.05349;526;43676;0.265861049;320.284;589;0.09354;86.446;0.887670372;486;1967;NA;0.265861049
4243;0.157207694;312;0.41497;312;0.41497;197.0673;261;0.03692891;546;37.1573567501336;328;698638;0;193.765;694;0.10825;65.316;1;0;0;0.13;0
4247;0.45608052;0.2;0.07157;0.2;0.07157;147.17342;305;0.616698192;824;40.73197;715;179557;0.377531645;139.662;0.2;0.07157;137.99;1;0;1959;0.23;0.377531645
4248;0.542533993;28;0.05578;576;0.05578;350.11873;0;0.741132802;0.69;37.1573567501336;481;207670;0;350.119;1;0.05578;109.791;1;468;0;NA;0
4249;0.553393663;309;0.74469;745;0.14991;376.99873;7.506;0.834564098;13;37.1573567501336;298;579824;0.702112063;343.226;89;0.14991;100.382;0.952425298;1;0;NA;0.702112063
4250;0.383211422;21;1.24427;0.17;0.52615;413.07383;0;0.61443158;308;37.1573567501336;354;53749;0;400.178;373;0.28475;82.815;1;1;0;NA;0
4251;0.409192654;361;0.77232;962;0.37376;269.63546;121;0.582431619;314;56.95468;599;602934;0.427446572;264.104;0.68;0.17694;151.945;0.988532764;894;2008;0.06;0.427446572
4252;0.360053307;475;0.60854;525;0.60854;130.01098;316;0.540037749;762;23.0833;764;391905;0;120.581;426;0.37815;120.446;1;876;1959;0.04;0
4254;0.319119602;186;0.41984;0;0.41984;183.06567;345;0.440042445;1;33.51711;733;369893;NA;178.875;717;0.41984;96.731;1;1;1953;0.25;0.25
4255;0.370747684;15;0.83961;847;0.29236;263.33995;287;0.533724477;227;37.1573567501336;479;234891;0.253931907;258.85;295;0.15538;219.796;1;749;0;NA;0.253931907
4256;0.524994964;96;1.14744;645;0.68413;230.53016;0;0.796320378;557;40.8448;434;414214;0.407233015;228.026;545;0.45601;127.779;0.956605368;1;2009;NA;0.407233015
4258;0.545865917;148;1.22769;987;0.65432;198.45179;607;0.748320703;701;31.1689;832;27643;0;190.508;699;0.65432;104.795;1;526;0;0.16;0
4260;0.340046154;29;0.35561;863;0.35561;152.92036;2.13;0.416754012;0;37.1573567501336;282;81295;0.266955186;149.066;1;0.03648;93.105;1;1;0;0;0.266955186
4261;0.349037894;63;0.32019;654;0.32019;245.44608;386;0.524008172;952;37.1573567501336;763;25289;0;235.59;69;0.32019;100.799;0.892357443;544;1970;NA;0
4262;0.348295197;15;3.95782;0;2.61159;283.76771;7.488;0.448013836;178;37.1573567501336;366;121334;0.407233015;278.245;118;2.31198;133.326;1;974;2006;0.05;0.407233015
4263;0.324430892;101;1.65244;598;0.45553;370.85995;0;0.483243067;667;37.1573567501336;588;531283;NA;364.495;418;0.45553;101.13;0.969921695;1;0;0;0
4265;0.500119335;11;0.72223;687;0.09598;264.64608;78;0.772272161;641;37.1573567501336;551;284650;0.609399102;248.842;1;0.09598;93.976;0.947694853;1;1999;0.39;0.609399102
4266;0.23609882;39;0.50388;625;0.04191;279.84934;0;0.341768516;276;37.1573567501336;568;414488;0;276.457;821;0.04191;136.874;1;275;0;NA;0
4267;0.504855154;43;2.25599;286;0.96325;217.28608;571;0.704994472;383;37.1573567501336;438;271507;0.595754054;203.976;236;0.63987;94.007;0.917000712;623;2008;0.13;0.595754054
4269;0.414631369;111;0.91261;669;0.25954;441.7824;179;0.511743665;549;37.1573567501336;452;495327;0.445454526;428.083;661;0.25954;115.212;1;102;2009;NA;0.445454526
4270;0.582921577;14;0.66712;1;0.17657;230.60853;73;0.79633706;913;37.1573567501336;0.7;385038;0.81839438;226.667;1;0.17657;124.144;0.99997762;352;1992;0.45;0.81839438
4272;0.310920963;0.04;0.19821;1;0.19821;174.18404;462;0.598643696;517;37.1573567501336;596;372988;0.253761707;158.778;1;0.19821;103.047;0.92244627;0;0;0.01;0.253761707
4273;0.531436737;134;2.9541;244;0.53021;233.92608;0;0.698323122;623;37.1573567501336;575;20903;0.733916707;224.438;0.71;0.32569;99.742;1;857;2005;0.39;0.733916707
4275;0.283027089;0.51;1.97793;405;0.65079;329.37751;0;0.471357978;287;37.1573567501336;362;580521;0.358976526;318.537;284;0.43753;94.978;0.987420706;622;2009;0.1;0.358976526
4277;0.437987748;0.03;0.45839;778;0.45839;316.99546;0;0.604296587;552;37.1573567501336;0.33;129804;0.556541104;299.816;0;0.13535;123.415;0.992069114;0;0;NA;0.556541104
4278;0.366847208;281;0.34341;908;0.34341;306.59873;0;0.402800199;461;37.1573567501336;446;665034;NA;306.599;0;0.15652;160.046;1;687;0;0.01;0.01
4280;0.432054079;353;0.82453;647;0.40041;288.41751;421;0.586948318;629;40.71455;593;46654;0;278.46;0.01;0.40041;146.936;1;161;0;NA;0
4281;0.372335516;458;0.62597;458;0.62597;67.52608;0;0.581753137;421;35.21962;413;809332;NA;63.925;375;0.4589;180.287;0.910618943;0;0;0;0
4282;0.331534751;233;0.50185;1;0.50185;139.78077;415;0.450645997;1;37.82245;764;760072;NA;133.689;835;0.26614;129.391;1;0;1995;0.01;0.01
4284;0.338781245;915;0.40089;915;0.40089;229.04118;363;0.419320249;228;30.9742;246;573754;0.357819054;226.302;0.32;0.08742;130.58;0.984174748;0;0;NA;0.357819054
4285;0.379651219;18;1.06063;1;0.50239;142.94159;136;0.540750151;1;37.1573567501336;882;609846;NA;134.455;985;0.21739;104.943;0.984649793;1;1987;0.12;0.12
4286;0.413757657;632;3.01137;0.55;2.44756;59.95057;2.467;0.514414554;167;37.1573567501336;0.56;315020;0.518340538;56.779;439;2.44756;106.298;0.988936223;992;0;0.16;0.518340538
4287;0.361472787;25;2.34414;883;1.98818;108.87791;2.067;0.440904743;413;37.1573567501336;0.39;176776;0;100.061;0.12;1.81151;172.612;1;1;0;0;0
4288;0.258111988;0.43;0.13723;0.43;0.13723;250.122;0;0.517707752;472;37.1573567501336;584;536002;NA;250.122;372;0.13723;176.298;1;0;0;0.01;0.01
4289;0;359;0.77582;224;0.77582;351.42485;4.859;0.508188068;381;37.1573567501336;385;690506;NA;341.769;116;0.2635;78.136;1;1;1979;0.1;0.1
4292;0.341512969;1;0.21074;1;0.21074;167.10485;121;0.688332484;358;30.2676;519;374100;NA;159.655;516;0.21074;95.882;1;0;0;0;0
4293;0.838095532;298;0.38412;298;0.38412;591.62077;0;0.850789989;598;40.23447;475;570833;NA;584.202;252;0.20627;167.559;0.911576134;0;1973;0.51;0.51
4294;0.45755391;43;1.11877;123;0.42203;105.45587;0;0.668370612;38;-37.81753;0.38;681639;0.502449624;101.013;0.24;0.42203;86.5;0.932857594;1;2000;0.04;0.502449624
4295;0.362902986;86;1.00509;639;0.24576;92.42077;4.319;0.559991415;669;56.46137;633;22876;0;85.589;153;0.05617;158.208;0.91052814;491;1987;0.07;0
4296;0.293668767;13;5.26743;163;4.81693;798.1971;12.864;0.350392717;243;37.1573567501336;392;244863;0.327753595;786.471;16;4.81693;134.291;1;417;2007;0.09;0.327753595
4297;0.461345852;885;0.45108;516;0.45108;239.64689;142;0.649583107;626;49.01037;485;459483;NA;230.586;159;0.23886;94.281;0.844124947;918;2009;0.1;0.1
4298;0.573554544;721;1.04573;0.88;0.51809;294.3473;0;0.789018489;866;37.1573567501336;643;263925;NA;294.347;326;0.24461;119.121;1;919;0;0;0
4299;0.277323648;0;0.95974;749;0.20755;386.55955;0;0.387891459;456;37.1573567501336;365;85082;NA;380.058;846;0.20755;160.08;1;571;1998;0.05;0.05
4300;0.353215201;161;0.47143;0;0.47143;150.07302;3.332;0.565993939;205;37.1573567501336;601;140777;0;142.942;215;0.24448;88.521;1;938;0;0;0
4301;0.562506672;84;0.21324;661;0.21324;212.08771;0;0.908984296;542;18.22328;716;392568;0.313562114;207.882;661;0.07702;220.311;1;1;0;0.13;0.313562114
4303;0.43659934;141;1.48412;995;0.31171;418.79465;287;0.632718261;645;37.1573567501336;503;246707;0.531580241;408.358;219;0.16461;101.905;0.924296241;1;2005;0.05;0.531580241
4305;0.385344914;796;0.57938;0;0.04345;116.34893;223;0.591428552;661;33.46797;551;197998;NA;110.51;601;0.04345;130.36;0.999409041;62;2001;0.02;0.02
4306;0.334782294;458;1.26125;826;1.26125;141.322;1.1;0.4900735;708;37.1573567501336;0.66;348243;0;131.286;226;1.26125;106.98;1;141;0;NA;0
4307;0.268744755;754;0.69888;843;0.28892;291.7873;176;0.401479593;513;37.1573567501336;366;691786;0.270775999;288.078;64;0.28892;149.167;0.993207291;421;1998;0.02;0.270775999
4309;0.464550281;713;0.75454;417;0.06825;258.19383;0;0.639614201;585;37.1573567501336;549;517234;0.513219142;245.476;758;0.06825;90.902;0.89262147;774;1997;0.19;0.513219142
4310;0;29;1.04791;533;0.53519;177.94567;345;0.201764918;494;37.1573567501336;558;489141;0;170.527;428;0.27632;120.056;1;1;0;NA;0
4311;0.195531828;336;0.35019;887;0.35019;257.82812;296;0.319868324;523;51.16418;608;87743;0.205921426;248.97;533;0.08862;115.018;1;175;0;0.42;0.205921426
4312;0.3065186;415;1.30053;658;0.59198;163.36934;0;0.378347969;532;33.74831;381;711248;NA;158.639;118;0.23856;88.201;1;0.34;0;0.01;0.01
4313;0.367007962;76;0.55067;634;0.21896;297.63873;155;0.423385847;163;30.9742;228;539338;0.51895024;283.191;567;0.05351;180.106;1;109;0;0.07;0.51895024
4314;0.537675628;748;0.28948;748;0.28948;88.73751;242;0.763010513;388;47.565;281;239436;0.454192988;85.931;392;0.14047;134.492;1;496;2001;0.06;0.454192988
4315;0.364384925;441;0.17358;981;0.17358;174.15791;328;0.58547954;716;46.71067;641;60028;0.379523324;168.647;133;0.17358;115.756;1;959;0;NA;0.379523324
4316;0.187676301;1;0.79772;0;0.33047;610.95138;12.411;0.387242595;137;37.27188;385;644126;0.264481653;596.77;305;0.09331;127.986;1;0;0;0.02;0.264481653
4317;0.472670741;318;4.95382;0;0.27255;85.02812;223;0.743792498;0.36;37.1573567501336;371;448487;0.535953802;81.032;199;0.27255;93.412;1;949;2002;0.06;0.535953802
4319;0.531050193;813;0.18656;813;0.18656;251.76771;142;0.691133729;466;37.1573567501336;314;281442;0.502211221;248.053;993;0.18656;138.408;1;25;1994;NA;0.502211221
4320;0.063724987;102;1.30621;0.46;0.27907;104.64608;228;0.327233191;491;37.1573567501336;0.31;741259;NA;100.322;931;0.27907;118.087;0.933860639;1;0;0;0
4321;0.411218525;41;0.46034;0;0.46034;235.72853;5.103;0.50400634;317;43.7427;363;618651;0;227.689;0;0.46034;124.066;1;822;0;0.03;0
4322;0.269367295;7;0.95535;747;0.39813;151.92771;0;0.350323765;328;37.1573567501336;474;708601;NA;146.065;162;0.39813;108.635;1;273;0;0.03;0.03
4324;0.035307947;743;0.15981;743;0.15981;163.42159;165;0.305466193;0.74;37.1573567501336;501;622413;0;163.422;369;0.15981;179.688;1;0;0;NA;0
4325;0.387008322;0.01;0.25241;948;0.25241;122.64444;218;0.552704815;343;37.1573567501336;276;86064;0.38314502;112.373;1;0.25241;108.489;0.980447258;509;1988;0.03;0.38314502
4326;0.321215726;588;0.40972;588;0.40972;406.93506;0.09;0.474581232;0.21;37.1573567501336;388;608617;0;382.264;0.85;0.13292;107.398;1;872;0;0.12;0
4327;0;0;0.16113;0;0.16113;220.13342;4.51;0.104186987;319;37.77916;461;712996;0;216.723;0;0.16113;187.495;1;134;0;0;0
4328;0.361509802;868;0.13079;868;0.13079;227.36934;311;0.520204911;594;37.16793;599;517774;0;211.911;745;0.13079;126.052;0.978177995;0;1994;NA;0
4329;0.442285782;16;0.71624;554;0.28997;159.45098;0;0.589174876;0;37.1573567501336;0;370167;0.212045406;156.688;731;0.07945;139.987;0.914382622;957;2007;NA;0.212045406
4331;0.349476327;34;0.15838;362;0.15838;255.63383;0;0.618002715;12;37.1573567501336;228;704376;0.53238942;228.769;0;0.15838;114.895;0.871237163;804;2005;NA;0.53238942
4332;0.448593803;375;0.04047;834;0.04047;296.98567;2.003;0.565089892;456;37.1573567501336;673;575275;0.405115722;276.312;596;0.04047;139.919;1;707;1995;0.14;0.405115722
4334;0.4261497;0.01;1.27435;616;0.65507;289.95873;315;0.598101203;466;37.1573567501336;464;130882;0;270.315;0.34;0.34659;97.03;0.944056186;991;0;NA;0
4336;0.351173013;246;0.65144;0;0.2307;192.02567;3.024;0.473038876;543;37.1573567501336;317;12395;0.48913343;186.543;186;0.2307;137.96;0.90609209;17;0;NA;0.48913343
4337;0.462190105;51;0.97429;635;0.21581;175.01995;165;0.624252499;1;32.20049;761;298557;0.304169503;167.706;516;0.21581;158.763;1;634;2000;0.01;0.304169503
4339;0.58257534;486;0.86704;625;0.33416;263.02649;7.906;0.803836826;613;37.1573567501336;615;207306;NA;251.31;0.5;0.06378;114.024;1;1;2008;0.18;0.18
4342;0.298185251;234;0.71963;508;0.36822;148.47955;0;0.465124634;764;43.7427;689;776714;0;145.56;817;0.19208;170.167;0.797803394;44;0;0;0
4343;0.419408141;142;0.42208;505;0.05615;101.77261;0;0.693327979;0.32;42.33168;0.36;357894;NA;95.66;616;0.05615;161.728;0.887425414;1;1958;0.13;0.13
4344;0.363506516;293;0.69454;389;0.69454;220.94322;0;0.496152636;337;37.1573567501336;522;310400;0.239629098;207.999;501;0.13666;73.811;1;641;0;0.1;0.239629098
4345;0.364006714;418;1.92727;874;0.29412;288.39138;195;0.583049613;624;39.73926;563;631324;0.544750913;277.374;0;0.29412;70.047;1;1;0;0.07;0.544750913
4346;0.363566183;4;0.30239;668;0.30239;267.07546;0;0.494131652;1;44.04992;845;24334;0;246.654;358;0.30239;80.721;0.977320704;534;0;NA;0
4348;0.407539019;524;2.10205;0;0.6693;154.06975;2.159;0.604282094;523;40.65507;459;295008;NA;147.783;198;0.19091;83.809;0.940541331;1;1994;0.31;0.31
4349;0.32242454;18;0.95126;511;0.47725;500.6624;0;0.485827967;301;-1.9322;315;547954;NA;492.251;111;0.24825;131.444;1;897;0;0.03;0.03
4350;0.25109374;197;1.11236;0;0.42949;336.06485;0;0.489712437;34;48.20254;239;417438;NA;326.507;92;0.20077;87.044;1;437;2006;0;0
4351;0.677482479;6;0.73432;1;0.30519;264.82893;259;0.832011769;15;37.1573567501336;0.17;277881;0.73761557;252.395;986;0.0917;142.449;1;435;2008;0.45;0.73761557
4352;0.531050193;0;0.31178;0;0.31178;192.07791;3.849;0.691133729;0.22;37.1573567501336;499;281438;0;189.678;0;0.14639;181.469;1;174;1979;NA;0
4353;0.531157063;411;0.85017;0;0.38456;407.03955;228;0.810506205;294;40.65507;425;276869;0.286605956;398.785;0;0.38456;152.775;0.999977421;1;0;0;0.286605956
4354;0.352919184;36;1.20497;714;0.43928;419.97016;724;0.537088297;395;37.97615;296;127716;0.345802234;407.609;458;0.24618;156.15;1;713;1998;NA;0.345802234
4355;0.534503926;451;0.69549;0.77;0.09992;248.13669;0;0.853124523;16;37.1573567501336;364;370528;0.33759306;248.137;984;0.09992;100.649;1;891;0;NA;0.33759306
4356;0.301094091;75;0.20562;647;0.20562;201.03791;2.81;0.557923664;71;37.1573567501336;0.35;53517;NA;193.631;459;0.20562;111.944;0.735807946;0;0;0.09;0.09
4357;0.302716272;36;1.3742;901;0.70901;211.64363;678;0.37128168;434;37.1573567501336;0.43;154205;NA;206.727;411;0.70901;180.077;1;703;0;0.07;0.07
4360;0.310556083;218;0.84568;702;0.34037;361.56036;328;0.527339184;358;37.1573567501336;451;318947;NA;355.509;138;0.08297;121.887;0.969691809;162;2004;0.02;0.02
4362;0.429149837;68;0.8693;747;0.30237;271.77751;229;0.5534682;709;37.1573567501336;617;642791;0.266955186;262.844;654;0.30237;107.769;0.906922209;1;0;NA;0.266955186
4363;0.411195688;205;0.56039;706;0.56039;242.65098;155;0.642280769;928;55.8578;854;2402;0.561428518;233.523;883;0.24354;95.465;1;0.43;2004;0.01;0.561428518
4365;0.414892612;395;0.36363;681;0.36363;242.9122;252;0.57810363;549;37.77916;529;350410;0.265861049;230.76;236;0.02213;92.4;1;253;1964;0;0.265861049
4366;0.44057753;395;0.45283;556;0.08602;192.91383;0;0.602264047;0;34.05349;134;2014;0.594483379;179.409;0;0.08602;163.884;0.943000998;337;2004;NA;0.594483379
4367;0.481024239;6;0.62814;913;0.23631;202.70975;171;0.67159627;1;34.03142;978;112850;NA;192.279;649;0.0404;152.082;0.970825545;697;0;0.06;0.06
4369;0.545865917;32;1.04001;239;0.38048;225.17506;102;0.748320703;5;31.1689;0.19;205256;0.533370878;222.36;737;0.05319;90.971;1;207;0;0.49;0.533370878
4370;0.31401179;345;1.4007;778;0.64525;252.36853;423;0.488008882;799;42.33168;942;364642;0;246.143;0.35;0.45099;163.381;0.898604153;134;0;0.02;0
4371;0.352868134;868;4.99164;0.74;0.2749;301.71383;0;0.555730918;607;37.1573567501336;242;527947;NA;295.439;0.25;0.2749;86.727;1;667;1979;0.07;0.07
4372;0.298377039;31;3.47601;579;1.59393;201.09016;4.505;0.581475219;671;42.84751;0.66;217967;0.408110884;189.817;123;1.28232;96.7;0.866851095;0.81;2003;0.37;0.408110884
4373;0.493711077;0;0.37981;0;0.37981;157.12608;306;0.663231985;426;37.1573567501336;414;14880;0.229144104;148.399;751;0.37981;89.71;1;811;0;NA;0.229144104
4374;0.778673579;94;1.67319;0.18;0.5127;183.43138;0;0.933916106;477;40.8079;354;505788;0.684472942;173.894;555;0.07715;105.775;0.999984594;986;2003;0.38;0.684472942
4375;0.382961658;25;1.04949;737;0.5552;147.9571;0;0.573243195;342;37.1573567501336;438;756813;0.508067506;147.957;821;0.30795;123.452;0.985654948;1;1981;0.03;0.508067506
4377;0.535891043;167;1.26778;485;0.30798;318.79791;0;0.872325597;7;37.1573567501336;115;754697;0.253834736;310.886;495;0.06297;125.827;0.999776674;313;2009;NA;0.253834736
4378;0.766076164;8;0.2453;725;0.2453;57.18159;189;0.864867842;0;37.1573567501336;235;2005;0.833658152;54.608;566;0.2453;132.474;1;1;2004;NA;0.833658152
4379;0.473613189;787;0.39287;787;0.39287;219.76771;92;0.713322147;678;37.1573567501336;443;93091;0.685274902;217.536;317;0.06677;92.938;0.987541562;0.23;1983;0.23;0.685274902
4380;0.226754095;13;0.18186;784;0.18186;492.30322;624;0.377906057;769;37.1573567501336;0.66;148979;0;487.845;841;0.18186;129.994;0.922517383;0.54;2002;NA;0
4382;0;209;0.83845;0.79;0.40411;255.58159;559;NA;362;37.1573567501336;479;713846;0;247.049;414;0.19324;144.319;1;386;0;NA;0
